Date,Time,1RSS(dB),2RSS(dB),RQly(%),RSNR(dB),ANT,RFMD,TPWR(mW),TRSS(dB),TQly(%),TSNR(dB),GPS,GSpd(kmh),Hdg(°),Alt(m),Sats,RxBt(V),Curr(A),Capa(mAh),Bat%(%),Ptch(rad),Roll(rad),Yaw(rad),FM,VSpd(m/s),Rud,Ele,Thr,Ail,S1,S2,SA,SB,SC,SD,SE,SF,SG,SH,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2023-12-03,15:15:24.490,-107,0,76,-3,0,5,100,-101,92,-4,51.500123 -0.104589,37.0,191.8,44,12,11.4,4.5,1144,57,-0.17,0.0,2.55,AH,0.1,-1,0,105,-10,369,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1552,1500,2012,988,988,1500,988,988,1684,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:15:24.990,-107,0,76,-3,0,5,100,-101,88,-6,51.500144 -0.104588,37.0,191.8,44,12,11.4,4.5,1144,57,-0.17,0.0,2.55,AH,0.1,-1,0,103,-172,369,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1423,1500,1551,1500,2012,988,988,1500,988,988,1684,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:15:25.490,-105,0,88,0,0,5,100,-96,80,1,51.500164 -0.104586,37.0,191.8,44,12,11.4,4.5,1144,57,-0.17,0.0,2.55,AH,0.1,-1,0,103,-61,369,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1480,1500,1551,1500,2012,988,988,1500,988,988,1684,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:15:25.990,-101,0,99,2,0,5,100,-92,76,0,51.500184 -0.104584,37.0,191.8,44,12,11.4,4.5,1144,57,-0.17,0.0,2.55,AH,0.1,-1,3,103,225,369,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1604,1500,1551,1500,2012,988,988,1500,988,988,1684,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:15:26.490,-97,0,99,6,0,5,100,-94,76,1,51.500205 -0.104582,37.0,191.8,44,12,11.4,4.5,1144,57,-0.17,0.0,2.55,AH,0.8,-1,0,103,-5,369,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1551,1500,2012,988,988,1500,988,988,1684,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:15:26.990,-93,0,100,9,0,5,100,-91,76,6,51.500225 -0.104579,37.0,191.8,44,12,11.4,4.5,1144,57,-0.17,0.0,2.55,AH,0.8,0,0,105,-7,369,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1552,1500,2012,988,988,1500,988,988,1684,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:15:27.490,-91,0,97,9,0,5,100,-86,76,10,51.500246 -0.104576,37.0,191.8,44,12,11.4,4.5,1144,57,-0.17,0.0,2.55,AH,0.8,-1,1,103,0,369,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1551,1500,2012,988,988,1500,988,988,1684,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:15:27.990,-87,0,97,11,0,5,50,-86,76,11,51.500266 -0.104573,53.0,99.9,41,12,11.4,4.5,1144,57,-0.17,0.0,2.55,AH,0.8,-1,1,103,10,369,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1551,1500,2012,988,988,1500,988,988,1684,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:15:28.490,-90,0,97,11,0,5,25,-85,76,11,51.500287 -0.104570,53.0,99.9,41,12,11.4,4.5,1144,57,-0.17,0.0,2.55,AH,0.8,-1,4,103,314,369,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1649,1500,1551,1500,2012,988,988,1500,988,988,1684,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:15:28.990,-91,0,96,9,0,5,25,-86,80,10,51.500307 -0.104567,53.0,99.9,41,12,11.4,4.5,1144,57,-0.17,0.0,2.55,AH,0.8,-1,1,103,4,369,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1551,1500,2012,988,988,1500,988,988,1684,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:15:29.490,-94,0,97,8,0,5,25,-89,84,4,51.500327 -0.104563,53.0,99.9,41,12,11.3,7.1,1157,53,-0.17,0.0,2.55,AH,0.8,0,-1,103,-33,370,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1494,1500,1551,1500,2012,988,988,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:15:29.990,-96,0,97,7,0,5,25,-85,84,9,51.500348 -0.104559,53.0,99.9,41,12,11.3,7.1,1157,53,-0.17,0.0,2.55,AH,0.8,-1,0,103,217,369,571,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1600,1500,1551,1500,2012,988,988,1500,988,988,1684,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:15:30.490,-95,0,97,9,0,5,25,-87,88,6,51.500368 -0.104555,53.0,99.9,41,12,11.3,7.1,1157,53,-0.17,0.01,1.82,AH,0.8,-1,0,103,35,369,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1507,1500,1551,1500,2012,988,988,1500,988,988,1684,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:15:30.990,-92,0,94,10,0,5,25,-84,96,9,51.500388 -0.104551,53.0,99.9,41,12,11.3,7.1,1157,53,-0.17,0.01,1.82,AH,0.8,0,0,103,-105,370,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1457,1500,1551,1500,2012,988,988,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:15:31.490,-92,0,98,9,0,5,25,-84,100,9,51.500409 -0.104546,53.0,99.9,41,12,11.3,7.1,1157,53,-0.17,0.01,1.82,AH,0.8,-1,0,103,-1,369,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1551,1500,2012,988,988,1500,988,988,1684,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:15:31.990,-92,0,97,9,0,5,25,-83,100,9,51.500429 -0.104541,53.0,99.9,41,12,11.3,7.1,1157,53,-0.17,0.01,1.82,AH,0.1,-1,-4,105,-188,369,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1415,1500,1552,1500,2012,988,988,1500,988,988,1684,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:15:32.490,-92,0,96,10,0,5,25,-83,96,11,51.500449 -0.104536,53.0,99.9,41,12,11.3,7.1,1157,53,-0.17,0.01,1.82,AH,0.1,-1,-3,105,-196,370,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1411,1500,1552,1500,2012,988,988,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:15:32.990,-90,0,99,11,0,5,25,-78,96,12,51.500470 -0.104531,53.0,99.9,41,12,11.3,7.1,1157,53,-0.17,0.01,1.82,AH,0.1,-1,-1,105,-175,369,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1421,1500,1552,1500,2012,988,988,1500,988,988,1684,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:15:33.490,-90,0,97,11,0,5,25,-80,96,12,51.500490 -0.104525,53.0,99.9,41,12,11.3,7.1,1157,53,-0.17,0.01,1.82,AH,0.1,-1,0,103,-143,370,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1438,1500,1551,1500,2012,988,988,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:15:33.990,-88,0,99,11,0,5,25,-79,96,13,51.500510 -0.104520,54.1,94.6,47,12,11.3,7.1,1157,53,-0.17,0.01,1.82,AH,0.1,0,-3,103,-193,369,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1412,1500,1551,1500,2012,988,988,1500,988,988,1684,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:15:34.490,-87,0,99,11,0,5,25,-79,96,13,51.500530 -0.104514,54.1,94.6,47,12,11.3,7.1,1157,53,-0.17,0.01,1.82,AH,0.1,-1,-1,103,-227,369,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1395,1500,1551,1500,2012,988,988,1500,988,988,1684,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:15:34.990,-88,0,99,11,0,5,25,-81,96,12,51.500550 -0.104507,54.1,94.6,47,12,11.3,7.1,1157,53,-0.17,0.01,1.82,AH,0.1,0,-1,103,-219,369,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1399,1500,1551,1500,2012,988,988,1500,988,988,1684,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:15:35.490,-89,0,100,9,0,5,25,-82,96,12,51.500570 -0.104501,54.1,94.6,47,12,11.4,3.9,1166,56,-0.17,0.01,1.82,AH,0.1,0,3,103,-130,369,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1444,1500,1551,1500,2012,988,988,1500,988,988,1684,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:15:35.990,-91,0,100,10,0,5,25,-81,96,11,51.500590 -0.104494,54.1,94.6,47,12,11.4,3.9,1166,56,-0.17,0.01,1.82,AH,0.1,-1,1,103,-2,369,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1551,1500,2012,988,988,1500,988,988,1684,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:15:36.490,-91,0,99,10,0,5,25,-84,96,10,51.500611 -0.104487,54.1,94.6,47,12,11.4,3.9,1166,56,0.01,-0.1,1.31,AH,0.1,0,3,103,105,370,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1543,1500,1551,1500,2012,988,988,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:15:36.990,-92,0,98,9,0,5,25,-86,96,8,51.500631 -0.104480,54.1,94.6,47,12,11.4,3.9,1166,56,0.01,-0.1,1.31,AH,0.1,-1,0,103,0,369,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1551,1500,2012,988,988,1500,988,988,1684,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:15:37.490,-93,0,99,9,0,5,25,-85,96,9,51.500651 -0.104473,54.1,94.6,47,12,11.4,3.9,1166,56,0.01,-0.1,1.31,AH,0.1,0,3,103,-11,369,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1551,1500,2012,988,988,1500,988,988,1684,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:15:37.990,-92,0,98,9,0,5,25,-82,100,10,51.500671 -0.104465,54.1,94.6,47,12,11.4,3.9,1166,56,0.01,-0.1,1.31,AH,-0.9,0,-3,103,67,369,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1523,1500,1551,1500,2012,988,988,1500,988,988,1684,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:15:38.490,-91,0,99,10,0,5,25,-82,100,11,51.500690 -0.104457,54.1,94.6,47,12,11.4,3.9,1166,56,0.01,-0.1,1.31,AH,-0.9,0,3,103,176,369,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1579,1500,1551,1500,2012,988,988,1500,988,988,1684,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:15:38.990,-91,0,98,9,0,5,25,-83,100,10,51.500710 -0.104449,54.1,94.6,47,12,11.4,3.9,1166,56,0.01,-0.1,1.31,AH,-0.9,0,3,105,182,369,571,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1582,1500,1552,1500,2012,988,988,1500,988,988,1684,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:15:39.490,-91,0,99,10,0,5,25,-84,100,10,51.500730 -0.104441,62.0,69.0,45,12,11.4,3.9,1166,56,0.01,-0.1,1.31,AH,-0.9,-1,1,103,202,370,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1592,1500,1551,1500,2012,988,988,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:15:39.990,-92,0,98,9,0,5,25,-84,100,11,51.500750 -0.104433,62.0,69.0,45,12,11.4,3.9,1166,56,0.01,-0.1,1.31,AH,-0.9,0,3,103,208,370,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1595,1500,1551,1500,2012,988,988,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:15:40.490,-92,0,97,9,0,5,25,-83,100,8,51.500770 -0.104424,62.0,69.0,45,12,11.4,3.9,1166,56,0.01,-0.1,1.31,AH,-0.9,-1,3,105,195,369,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1589,1500,1552,1500,2012,988,988,1500,988,988,1684,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:15:40.990,-92,0,99,8,0,5,25,-84,100,8,51.500789 -0.104415,62.0,69.0,45,12,11.4,3.6,1171,57,0.01,-0.1,1.31,AH,-0.9,0,0,103,-5,369,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1551,1500,2012,988,988,1500,988,988,1684,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:15:41.490,-94,0,99,9,0,5,25,-86,100,10,51.500809 -0.104406,62.0,69.0,45,12,11.4,3.6,1171,57,0.01,-0.1,1.31,AH,-0.9,-1,3,103,162,369,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1572,1500,1551,1500,2012,988,988,1500,988,988,1684,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:15:41.990,-95,0,99,6,0,5,25,-87,100,9,51.500829 -0.104396,62.0,69.0,45,12,11.4,3.6,1171,57,0.01,0.1,1.27,AH,-0.9,0,3,103,173,370,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1578,1500,1551,1500,2012,988,988,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:15:42.490,-97,0,96,7,0,5,25,-89,100,6,51.500848 -0.104386,62.0,69.0,45,12,11.4,3.6,1171,57,0.01,0.1,1.27,AH,-0.9,0,3,103,124,370,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1553,1500,1551,1500,2012,988,988,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:15:42.990,-98,0,96,6,0,5,25,-91,100,6,51.500868 -0.104377,62.0,69.0,45,12,11.4,3.6,1171,57,0.01,0.1,1.27,AH,-0.9,-1,6,105,191,370,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1587,1500,1552,1500,2012,988,988,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:15:43.490,-99,0,94,4,0,5,25,-89,100,7,51.500888 -0.104366,62.0,69.0,45,12,11.4,3.6,1171,57,0.01,0.1,1.27,AH,0.2,0,0,103,13,370,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1551,1500,2012,988,988,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:15:43.990,-101,0,90,2,0,5,25,-94,100,0,51.500907 -0.104356,62.0,69.0,45,12,11.4,3.6,1171,57,0.01,0.1,1.27,AH,0.2,0,0,103,-45,369,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1488,1500,1551,1500,2012,988,988,1500,988,988,1684,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:15:44.490,-101,0,91,2,0,5,25,-83,100,12,51.500926 -0.104346,62.0,69.0,45,12,11.4,3.6,1171,57,0.01,0.1,1.27,AH,0.2,-1,1,105,-4,369,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1552,1500,2012,988,988,1500,988,988,1684,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:15:44.990,-97,0,95,6,0,5,25,-84,100,11,51.500946 -0.104335,62.0,69.0,45,12,11.4,3.6,1171,57,0.01,0.1,1.27,AH,0.2,0,3,103,151,370,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1566,1500,1552,1500,2012,988,988,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:15:45.490,-94,0,97,8,0,5,25,-89,100,7,51.500965 -0.104324,57.2,71.6,43,12,11.4,3.6,1171,57,0.01,0.1,1.27,AH,0.2,-1,3,103,-4,369,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1551,1500,2012,988,988,1500,988,988,1684,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:15:45.990,-95,0,98,8,0,5,25,-87,100,9,51.500984 -0.104313,57.2,71.6,43,12,11.4,3.6,1171,57,0.01,0.1,1.27,AH,0.2,-1,3,103,-26,370,571,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1497,1500,1551,1500,2012,988,988,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:15:46.490,-95,0,97,7,0,5,25,-82,100,8,51.501004 -0.104301,57.2,71.6,43,12,11.4,4.2,1178,56,0.01,0.1,1.27,AH,0.2,-1,1,103,75,369,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1534,1500,1551,1500,2012,988,988,1500,988,988,1684,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:15:46.990,-92,0,98,9,0,5,25,-86,100,6,51.501023 -0.104289,57.2,71.6,43,12,11.4,4.2,1178,56,0.01,0.1,1.27,AH,0.2,0,0,103,-114,369,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1453,1500,1551,1500,2012,988,988,1500,988,988,1684,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:15:47.490,-92,0,96,9,0,5,25,-83,100,10,51.501042 -0.104278,57.2,71.6,43,12,11.4,4.2,1178,56,-0.03,0.01,1.33,AH,0.2,-1,-1,103,-153,369,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1433,1500,1551,1500,2012,988,988,1500,988,988,1684,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:15:47.990,-93,0,96,9,0,5,25,-81,100,12,51.501061 -0.104265,57.2,71.6,43,12,11.4,4.2,1178,56,-0.03,0.01,1.33,AH,0.2,0,-1,103,-164,369,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1427,1500,1551,1500,2012,988,988,1500,988,988,1684,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:15:48.490,-91,0,97,10,0,5,25,-83,100,10,51.501080 -0.104253,57.2,71.6,43,12,11.4,4.2,1178,56,-0.03,0.01,1.33,AH,0.2,-1,0,105,-7,369,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1552,1500,2012,988,988,1500,988,988,1684,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:15:48.990,-89,0,97,11,0,5,25,-80,100,12,51.501099 -0.104241,57.2,71.6,43,12,11.4,4.2,1178,56,-0.03,0.01,1.33,AH,0.0,-1,0,103,-2,369,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1551,1500,2012,988,988,1500,988,988,1684,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:15:49.490,-89,0,97,12,0,5,25,-81,100,11,51.501118 -0.104228,57.2,71.6,43,12,11.4,4.2,1178,56,-0.03,0.01,1.33,AH,0.0,0,-1,103,-87,369,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1466,1500,1551,1500,2012,988,988,1500,988,988,1684,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:15:49.990,-90,0,99,11,0,5,25,-79,100,11,51.501137 -0.104215,57.2,71.6,43,12,11.4,4.2,1178,56,-0.03,0.01,1.33,AH,0.0,-1,-3,105,-114,369,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1453,1500,1552,1500,2012,988,988,1500,988,988,1684,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:15:50.490,-87,0,100,11,0,5,25,-79,100,10,51.501156 -0.104202,57.2,71.6,43,12,11.4,4.2,1178,56,-0.03,0.01,1.33,AH,0.0,-1,1,103,-4,370,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1551,1500,2012,988,988,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:15:50.990,-88,0,100,11,0,5,25,-79,100,13,51.501174 -0.104188,52.2,80.0,43,12,11.4,4.2,1178,56,-0.03,0.01,1.33,AH,0.0,0,-1,103,-106,369,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1457,1500,1551,1500,2012,988,988,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:15:51.490,-88,0,99,11,0,5,25,-80,100,12,51.501193 -0.104174,52.2,80.0,43,12,11.4,4.2,1178,56,-0.03,0.01,1.33,AH,0.0,0,-3,103,-146,369,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1436,1500,1552,1500,2012,988,988,1500,988,988,1684,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:15:51.990,-89,0,100,10,0,5,25,-80,100,12,51.501212 -0.104161,52.2,80.0,43,12,11.4,4.6,1184,56,-0.03,0.01,1.33,AH,0.0,0,1,85,-35,370,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1493,1500,1543,1500,2012,988,988,1500,988,988,1685,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:15:52.490,-89,0,96,11,0,5,25,-78,100,12,51.501230 -0.104147,52.2,80.0,43,12,11.4,4.6,1184,56,-0.03,0.01,1.33,AH,0.0,-1,3,87,-8,369,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1543,1500,2012,988,988,1500,988,988,1684,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
2023-12-03,15:15:52.990,-88,0,97,12,0,5,25,-80,100,9,51.501249 -0.104132,52.2,80.0,43,12,11.4,4.6,1184,56,-0.09,-0.09,1.25,AH,0.0,-271,1,79,-7,369,570,-1,-1,0,-1,-1,1,-1,-1,0x0000000000000000,1500,1500,1539,1372,2012,988,988,1500,988,988,1684,988,988,1785,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.6
